trip_id,customer_id,flight_number,airline_id,aircraft_id,airport_src,airport_dst,departure_time,departure_date,flight_duration,travel_class,seat_number,price
2389,8550493,LA0815,3200,320A320,77,23,08:15:00,2018-03-23,0:40,economy,2I,13
2389,8550493,LA1515,3200,320A320,83,45,15:15:00,2018-04-15,0:40,economy,3H,13
2390,8550493,AR2200,412,E90E190,25,33,22:00:00,2018-11-06,1:24,economy,8D,65
2390,8550493,AR1415,412,E90E190,62,42,14:15:00,2018-12-02,1:24,economy,3C,65
2391,8550493,G31145,1790,73GB737,22,67,11:45:00,2018-12-20,2:12,economy,7G,123
2391,8550493,G32215,1790,73GB737,45,67,22:15:00,2019-01-09,2:12,economy,10H,123
2392,8676407,FR0900,4296,738B738,24,27,09:00:00,2017-03-28,1:58,business,22A,507
2392,8676407,FR1545,4296,738B738,27,5,15:45:00,2017-04-14,1:58,economy,5D,107
2393,8676407,ZI0830,21,320A320,67,2,08:30:00,2017-11-18,1:25,business,20G,467
2393,8676407,ZI1845,21,320A320,29,99,18:45:00,2017-12-16,1:25,business,22F,467
2394,8676407,AZ1515,596,ER4E145,25,89,15:15:00,2018-02-22,0:51,business,24J,425
2394,8676407,AZ2030,596,ER4E145,34,83,20:30:00,2018-03-02,0:51,economy,9I,25
2395,9301949,F90900,2468,319A319,6,66,09:00:00,2014-12-25,3:33,economy,9E,221
2395,9301949,F91615,2468,319A319,97,43,16:15:00,2015-01-02,3:33,economy,9H,221
2397,9301949,AA1345,24,737,79,85,13:45:00,2018-12-17,3:13,economy,9H,196
2397,9301949,AA1700,24,737,39,53,17:00:00,2018-12-25,3:13,business,35J,596
2398,9301949,WP1730,8809,AT7AT72,44,15,17:30:00,2018-12-30,0:42,economy,6D,14
2398,9301949,WP1400,8809,AT7AT72,96,41,14:00:00,2019-01-06,0:42,economy,5I,14
2399,9756120,PC1500,3926,738B738,64,36,15:00:00,2018-03-09,1:50,economy,8F,96
2399,9756120,PC1445,3926,738B738,68,79,14:45:00,2018-03-26,1:50,business,33F,496
2400,9756120,PC1530,3926,320A320,61,87,15:30:00,2018-11-29,2:16,economy,6J,128
2400,9756120,PC1445,3926,320A320,23,66,14:45:00,2018-12-22,2:16,economy,10J,128
2401,760905,TU0730,4870,320A320,16,14,07:30:00,2012-06-21,2:19,economy,1H,132
2401,760905,TU1430,4870,320A320,22,62,14:30:00,2012-07-10,2:19,economy,2D,132
2402,760905,UG0900,5085,ATRAT46,36,73,09:00:00,2016-05-28,0:54,economy,5B,29
2402,760905,UG0645,5085,AT7AT72,42,98,06:45:00,2016-06-23,0:54,economy,6D,29
2403,760905,UN1130,5067,763B763,13,19,11:30:00,2018-04-26,4:13,economy,7F,269
2403,760905,UN2245,5067,763B763,7,10,22:45:00,2018-05-01,4:13,economy,5D,269
2404,760905,TU0900,4870,320A320,18,39,09:00:00,2018-11-03,2:19,business,36A,531
2404,760905,TU1115,4870,320A320,9,28,11:15:00,2018-12-01,2:19,economy,6I,131
2405,3729533,BE1315,2421,AT7AT72,31,36,13:15:00,2017-03-11,1:04,economy,1G,41
2405,3729533,BE0645,2421,AT7AT72,13,36,06:45:00,2017-04-10,1:04,business,34D,441
2406,3729533,SK1345,4319,CR2CRJ2,87,93,13:45:00,2018-06-18,1:36,economy,7D,80
2406,3729533,SK0715,4319,CR2CRJ2,29,95,07:15:00,2018-06-24,1:36,economy,6H,80
2407,3729533,2N1330,3652,SF3SF34,103,77,13:30:00,2018-10-31,0:40,economy,6C,12
2407,3729533,2N1200,3652,SF3SF34,10,91,12:00:00,2018-11-15,0:40,business,43A,412
2408,3729533,BT1015,333,DH4DH8D,71,87,10:15:00,2018-12-16,0:58,economy,10B,34
2408,3729533,BT2100,333,735B735,93,53,21:00:00,2019-01-01,0:58,economy,9E,34
2409,6966079,LX1930,4559,321A321,54,95,19:30:00,2017-07-13,1:28,business,23J,470
2409,6966079,LX0730,4559,320A320,96,4,07:30:00,2017-08-10,1:28,business,27E,470
2410,6966079,UA0900,5209,333A333,104,5,09:00:00,2018-07-11,8:12,economy,1E,558
2410,6966079,UA0745,5209,333A333,58,69,07:45:00,2018-08-09,8:12,economy,4E,558
2411,6966079,UA1115,5209,333A333,94,89,11:15:00,2018-11-01,9:22,economy,8D,641
2411,6966079,UA2200,5209,333A333,92,86,22:00:00,2018-11-29,9:22,economy,5F,641
2412,39098,AV1215,515,318A318,8,28,12:15:00,2018-08-11,0:57,business,18A,433
2412,39098,AV2100,515,AT7AT72,70,13,21:00:00,2018-08-23,0:57,business,21E,433
2413,39098,UA1200,5209,319A319,51,66,12:00:00,2018-09-14,5:15,business,31E,744
2413,39098,UA1815,5209,319A319,38,34,18:15:00,2018-10-02,5:15,economy,8C,344
2414,39098,LA0815,3200,DH2DH8B,27,34,08:15:00,2018-11-10,0:52,economy,4F,26
2414,39098,LA1015,3200,DH2DH8B,38,105,10:15:00,2018-11-30,0:52,economy,5G,26
2415,39098,AV1445,515,318A318,4,77,14:45:00,2018-12-25,1:09,economy,8D,47
2415,39098,AV1430,515,318A318,63,88,14:30:00,2019-01-21,1:09,business,20F,447
2416,7855206,FR1900,4296,738B738,27,44,19:00:00,2014-08-31,2:04,economy,5G,113
2416,7855206,FR2230,4296,738B738,48,68,22:30:00,2014-09-14,2:04,economy,3B,113
2417,7855206,BA1145,1355,767,48,82,11:45:00,2018-06-08,2:17,business,43G,529
2417,7855206,BA1845,1355,321A321,3,17,18:45:00,2018-07-08,2:17,economy,2B,129
2418,7855206,V72200,20577,717B712,17,77,22:00:00,2018-09-25,2:02,economy,4C,111
2418,7855206,V71630,20577,717B712,83,96,16:30:00,2018-10-14,2:02,economy,4B,111
2419,7855206,IG1830,3463,320A320,30,15,18:30:00,2018-12-02,1:18,business,44C,458
2419,7855206,IG0745,3463,320A320,86,24,07:45:00,2018-12-11,1:18,economy,5B,58
2420,7855206,VY0845,2439,320A320,46,82,08:45:00,2018-12-21,1:44,business,40G,490
2420,7855206,VY1545,2439,320A320,64,93,15:45:00,2019-01-10,1:44,economy,9A,90
2421,4553394,SK1030,4319,717B712,24,22,10:30:00,2015-08-27,1:27,economy,6F,69
2421,4553394,SK0800,4319,717B712,98,11,08:00:00,2015-09-25,1:27,business,40G,469
2422,4553394,AY0600,2350,319A319,76,88,06:00:00,2017-06-28,1:31,business,15E,473
2422,4553394,AY0600,2350,319A319,100,37,06:00:00,2017-07-26,1:31,economy,1F,73
2423,4553394,BE1115,2421,AT7AT72,95,26,11:15:00,2018-07-09,0:50,business,22D,425
2423,4553394,BE1415,2421,AT7AT72,101,73,14:15:00,2018-07-15,0:50,business,36J,425
2424,4553394,AY1100,2350,319A319,41,14,11:00:00,2018-12-29,1:31,business,32F,473
2424,4553394,AY0600,2350,320A320,24,60,06:00:00,2019-01-27,1:31,economy,9D,73
2425,7804138,OS1130,491,320A320,14,90,11:30:00,2012-09-13,5:19,business,34J,749
2425,7804138,OS1015,491,320A320,22,41,10:15:00,2012-10-10,5:19,business,18A,749
2426,7804138,OS0630,491,CR9CRJ9,4,86,06:30:00,2018-05-28,0:49,economy,5D,23
2426,7804138,OS2045,491,CR2CRJ2,36,97,20:45:00,2018-06-06,0:49,business,33A,423
2427,7804138,AB1745,214,DH4DH8D,54,70,17:45:00,2018-07-05,1:02,business,15I,438
2427,7804138,AB1045,214,DH4DH8D,10,65,10:45:00,2018-07-14,1:02,economy,7D,38
2428,7804138,OS0845,491,F70F70,14,85,08:45:00,2018-12-01,1:55,economy,2B,102
2428,7804138,OS0800,491,F70F70,40,41,08:00:00,2018-12-07,1:55,economy,10F,102
2429,7804138,HG1530,3661,320A320,40,51,15:30:00,2018-12-29,1:52,economy,10D,99
2429,7804138,HG0945,3661,320A320,54,45,09:45:00,2019-01-04,1:52,economy,9F,99
2430,5896297,LA1045,3200,320A320,98,17,10:45:00,2016-05-16,1:06,business,17B,444
2430,5896297,LA1845,3200,320A320,39,54,18:45:00,2016-06-11,1:06,economy,2C,44
2431,5896297,7I1115,18944,M83MD83,70,71,11:15:00,2017-08-16,1:42,business,14A,487
2431,5896297,7I0830,18944,M83MD83,17,56,08:30:00,2017-09-14,1:42,business,30H,487
2432,5896297,LA1315,3200,320A320,104,62,13:15:00,2018-10-08,0:51,business,35B,426
2432,5896297,LA0730,3200,320A320,90,102,07:30:00,2018-10-25,0:51,economy,6G,26
2433,217620,AC2015,330,DH4DH8D,100,32,20:15:00,2018-12-04,2:00,economy,8B,108
2433,217620,AC1115,330,DH4DH8D,30,40,11:15:00,2018-12-11,2:00,economy,7I,108
2434,217620,AC0900,330,DH1DH8A,105,78,09:00:00,2018-12-31,1:11,business,12H,450
2434,217620,AC1915,330,DH1DH8A,17,49,19:15:00,2019-01-15,1:11,economy,6D,50
2435,8944626,U21630,2297,319A319,60,101,16:30:00,2018-12-08,1:33,economy,8G,77
2435,8944626,U21315,2297,319A319,84,47,13:15:00,2018-12-15,1:33,economy,10D,77
2436,8944626,LX1300,4559,320A320,3,28,13:00:00,2018-12-26,3:59,economy,6C,252
2436,8944626,LX1930,4559,320A320,67,14,19:30:00,2019-01-17,3:59,economy,6D,252
2437,2782378,VW1100,1290,ATRAT46,84,85,11:00:00,2016-07-04,1:17,business,12E,457
2437,2782378,VW1400,1290,ATRAT46,92,90,14:00:00,2016-07-13,1:17,economy,9E,57
2438,2782378,JJ2145,4867,330,83,85,21:45:00,2018-04-24,9:44,business,43B,1069
2438,2782378,JJ1445,4867,330,72,39,14:45:00,2018-05-10,9:44,economy,7H,669
2439,2782378,AS1415,439,DH4DH8D,95,11,14:15:00,2018-12-27,1:53,business,22H,500
2439,2782378,AS1215,439,DH4DH8D,44,6,12:15:00,2019-01-24,1:53,economy,2A,100
2440,92645,OS1845,491,320A320,6,11,18:45:00,2013-05-23,2:12,economy,5I,123
2440,92645,OS1200,491,319A319,61,86,12:00:00,2013-06-03,2:12,economy,5H,123
2441,92645,OS2230,491,319A319,68,99,22:30:00,2014-08-13,1:10,economy,7E,49
2441,92645,OS2015,491,320A320,19,57,20:15:00,2014-08-27,1:10,economy,4F,49
2442,92645,SU2015,130,320A320,37,39,20:15:00,2018-11-02,2:34,business,13E,549
2442,92645,SU1300,130,320A320,20,21,13:00:00,2018-11-30,2:34,business,15A,549
2443,92645,HG1100,3661,320A320,83,78,11:00:00,2018-12-20,2:01,business,40D,510
2443,92645,HG1530,3661,320A320,78,36,15:30:00,2019-01-05,2:01,business,41H,510
2444,7301283,UO1015,2774,320A320,29,14,10:15:00,2014-03-10,3:02,economy,9J,184
2444,7301283,UO0630,2774,320A320,10,30,06:30:00,2014-03-28,3:02,economy,5G,184
2445,7301283,NH1345,324,320A320,59,94,13:45:00,2017-01-02,1:28,business,21C,470
2445,7301283,NH2045,324,737,45,98,20:45:00,2017-01-28,1:28,economy,1I,70
2446,7301283,NH2100,324,738B738,16,34,21:00:00,2017-05-11,1:44,economy,10E,89
2446,7301283,NH0915,324,738B738,101,71,09:15:00,2017-05-23,1:44,business,26A,489
2447,7301283,OS1245,491,772B772,89,74,12:45:00,2017-12-09,11:53,business,20G,1224
2447,7301283,OS2130,491,772B772,105,26,21:30:00,2017-12-26,11:53,business,21C,1224
2448,7301283,JQ0800,3052,332A332,73,100,08:00:00,2018-05-09,10:40,economy,9H,736
2448,7301283,JQ0915,3052,332A332,9,26,09:15:00,2018-05-22,10:40,economy,5D,736
2449,7301283,MU2045,1758,321A321,62,4,20:45:00,2018-10-03,2:21,economy,2B,134
2449,7301283,MU1600,1758,321A321,6,29,16:00:00,2018-10-09,2:21,economy,8H,134
2450,147930,7F1600,2354,AT4AT43,43,9,16:00:00,2017-07-01,1:00,economy,6D,37
2450,147930,7F1930,2354,AT4AT43,67,24,19:30:00,2017-07-28,1:00,business,26F,437
2451,147930,8T0930,68,DHTDHC6,58,64,09:30:00,2018-11-05,0:57,business,28I,432
2451,147930,8T0930,68,DHTDHC6,36,100,09:30:00,2018-11-19,0:57,economy,8I,32
2452,147930,4N0900,341,737,72,11,09:00:00,2018-12-09,4:21,business,19D,679
2452,147930,4N1615,341,737,54,64,16:15:00,2018-12-22,4:21,business,39A,679
2453,8815402,WF0615,5439,DH1DH8A,41,37,06:15:00,2018-02-20,0:32,economy,4J,3
2453,8815402,WF0615,5439,DH1DH8A,98,74,06:15:00,2018-03-12,0:32,business,38H,403
2454,8815402,SK0800,4319,738B738,64,63,08:00:00,2018-11-29,3:41,business,29J,630
2454,8815402,SK1130,4319,73GB737,68,104,11:30:00,2018-12-25,3:41,business,28A,630
2455,8815402,TG2130,4940,738B738,22,64,21:30:00,2018-12-30,0:55,business,34B,430
2455,8815402,SK1945,4319,736B736,45,66,19:45:00,2019-01-14,0:55,business,20C,430
2456,5331875,XY2030,3754,320A320,72,36,20:30:00,2014-08-09,3:03,economy,5E,185
2456,5331875,XY1245,3754,320A320,20,81,12:45:00,2014-08-16,3:03,business,29C,585
2457,9675748,US1945,5265,738B738,66,42,19:45:00,2015-03-22,3:37,business,21G,625
2457,9675748,US0815,5265,738B738,88,36,08:15:00,2015-04-11,3:37,business,34A,625
2458,9675748,TS0715,1317,330,4,67,07:15:00,2015-09-27,3:44,economy,8C,234
2458,9675748,TS2115,1317,310A310,47,33,21:15:00,2015-10-04,3:44,business,20H,634
2459,9675748,US1745,5265,M83MD83,84,68,17:45:00,2018-07-06,2:33,business,40C,548
2459,9675748,US0815,5265,M83MD83,87,50,08:15:00,2018-07-25,2:33,business,29H,548
2460,9675748,4O1500,17885,320A320,12,4,15:00:00,2018-10-04,3:29,business,16B,616
2460,9675748,4O2230,17885,320A320,99,29,22:30:00,2018-10-18,3:29,economy,10I,216
2461,9675748,US0800,5265,ER4E145,13,74,08:00:00,2018-11-01,2:10,economy,3D,121
2461,9675748,US2230,5265,ER4E145,5,76,22:30:00,2018-11-07,2:10,business,42A,521
2462,9675748,UA0645,5209,738B738,84,25,06:45:00,2018-11-28,2:56,economy,6F,176
2462,9675748,UA1315,5209,738B738,75,96,13:15:00,2018-12-08,2:56,economy,5I,176
2463,9756081,AT2145,4248,738B738,30,37,21:45:00,2016-11-18,3:36,business,43B,624
2463,9756081,AT1915,4248,738B738,75,6,19:15:00,2016-12-08,3:36,economy,4F,224
2464,2198088,FR1815,4296,738B738,6,71,18:15:00,2016-10-15,1:25,business,39H,466
2464,2198088,FR1245,4296,738B738,28,29,12:45:00,2016-10-20,1:25,business,28A,466
2465,2198088,V70715,20577,717B712,8,86,07:15:00,2017-07-28,1:41,business,40D,485
2465,2198088,V71930,20577,717B712,6,48,19:30:00,2017-08-03,1:41,economy,2D,85
2466,2198088,HY1645,5281,764B764,76,62,16:45:00,2018-07-19,6:06,economy,3D,405
2466,2198088,HY1645,5281,764B764,29,8,16:45:00,2018-08-07,6:06,economy,7B,405
2467,2198088,AZ1245,596,AR8RJ85,3,80,12:45:00,2018-12-07,1:24,economy,4B,65
2467,2198088,AZ1145,596,AR8RJ85,53,36,11:45:00,2018-12-18,1:24,economy,10A,65
2468,6058004,U20830,2297,319A319,43,36,08:30:00,2012-04-12,1:09,economy,2D,47
2469,6058004,FR1445,4296,738B738,5,48,14:45:00,2018-12-19,2:02,economy,5D,111
2469,6058004,FR1900,4296,738B738,24,32,19:00:00,2018-12-27,2:02,economy,2D,111
2470,6404809,LS1245,3026,733B733,19,87,12:45:00,2011-01-18,2:35,economy,7G,151
2470,6404809,LS1715,3026,733B733,43,48,17:15:00,2011-02-14,2:35,business,42E,551
2471,6404809,VY1015,2439,319A319,88,74,10:15:00,2018-04-30,1:29,economy,1B,71
2471,6404809,VY1445,2439,319A319,1,54,14:45:00,2018-05-23,1:29,business,24J,471
2472,6404809,AZ1430,596,320A320,25,41,14:30:00,2018-07-13,1:29,business,23J,471
2472,6404809,AZ1330,596,320A320,70,24,13:30:00,2018-07-22,1:29,economy,2H,71
2473,6404809,TS0800,1317,310A310,61,81,08:00:00,2018-10-06,8:41,economy,9D,592
2473,6404809,TS1730,1317,310A310,49,98,17:30:00,2018-10-27,8:41,economy,6F,592
2474,6404809,4U1145,2548,319A319,18,92,11:45:00,2018-12-05,1:59,business,44B,508
2474,6404809,4U0930,2548,319A319,29,43,09:30:00,2018-12-30,1:59,economy,1C,108
2475,9405310,OS1645,491,100F100,21,57,16:45:00,2012-02-09,1:41,business,25F,486
2475,9405310,OS1645,491,319A319,8,73,16:45:00,2012-03-02,1:41,business,20A,486
2476,9405310,VY0845,2439,320A320,37,80,08:45:00,2012-08-28,1:56,business,25H,503
2476,9405310,VY0915,2439,320A320,12,32,09:15:00,2012-09-12,1:56,economy,6A,103
2477,9405310,KL2245,3090,777,30,27,22:45:00,2012-10-22,11:59,economy,7A,831
2477,9405310,KL0630,3090,777,69,20,06:30:00,2012-11-20,11:59,business,44D,1231
2478,9405310,KL1615,3090,330,63,97,16:15:00,2017-03-01,9:38,economy,4I,661
2478,9405310,KL1245,3090,330,9,71,12:45:00,2017-04-01,9:38,economy,6I,661
2479,9405310,KL0845,3090,330,13,85,08:45:00,2018-03-29,10:05,economy,8C,693
2479,9405310,KL1700,3090,330,68,79,17:00:00,2018-04-26,10:05,economy,2E,693
2480,9405310,TP0615,4869,332A332,19,16,06:15:00,2018-05-23,6:57,economy,1I,467
2480,9405310,TP1700,4869,332A332,105,89,17:00:00,2018-06-04,6:57,business,30I,867
2481,9405310,KL1245,3090,737,37,73,12:45:00,2018-07-05,3:12,economy,1A,196
2481,9405310,KL1745,3090,737,32,23,17:45:00,2018-08-01,3:12,business,19J,596
2482,9405310,AT1745,4248,73GB737,5,79,17:45:00,2018-10-03,3:01,business,15F,582
2482,9405310,AT1515,4248,738B738,42,88,15:15:00,2018-11-01,3:01,economy,1A,182
2483,9405310,AZ1245,596,320A320,1,32,12:45:00,2018-12-04,2:36,economy,1B,152
2483,9405310,AZ1430,596,320A320,11,84,14:30:00,2018-12-17,2:36,economy,2J,152
2484,9405310,W61315,5461,320A320,105,17,13:15:00,2018-12-23,2:12,business,44G,523
2484,9405310,W61300,5461,320A320,49,35,13:00:00,2019-01-02,2:12,business,18C,523
2485,5100748,KL1115,3090,F70F70,47,51,11:15:00,2010-12-28,0:41,economy,8C,14
2485,5100748,KL1200,3090,F70F70,4,84,12:00:00,2011-01-09,0:41,economy,5D,14
2486,5100748,SN0930,1531,320A320,70,69,09:30:00,2012-07-27,1:39,business,35J,483
2486,5100748,SN1600,1531,320A320,54,92,16:00:00,2012-08-21,1:39,business,17G,483
2487,5100748,SK0900,4319,717B712,2,42,09:00:00,2014-07-21,2:06,economy,9F,115
2487,5100748,SK1700,4319,736B736,103,49,17:00:00,2014-08-20,2:06,economy,10A,115
2488,5100748,SN1100,1531,319A319,35,82,11:00:00,2016-08-20,3:18,economy,3J,203
2488,5100748,SN0815,1531,320A320,27,16,08:15:00,2016-09-15,3:18,business,34I,603
2489,5100748,SN0615,1531,320A320,90,88,06:15:00,2018-07-12,3:18,economy,6F,203
2489,5100748,SN1215,1531,319A319,4,7,12:15:00,2018-07-27,3:18,business,12I,603
2490,5100748,SN1900,1531,319A319,89,36,19:00:00,2018-12-30,1:37,business,34D,480
2490,5100748,SN0930,1531,319A319,26,88,09:30:00,2019-01-12,1:37,business,26A,480
2491,7663021,SK1100,4319,717B712,8,56,11:00:00,2018-07-21,2:18,business,44J,530
2491,7663021,SK2145,4319,717B712,85,100,21:45:00,2018-07-28,2:18,economy,6D,130
2492,7663021,SK1615,4319,717B712,23,33,16:15:00,2018-09-16,1:13,economy,6D,51
2492,7663021,SK2100,4319,717B712,67,86,21:00:00,2018-10-13,1:13,business,14C,451
2493,7663021,FR0815,4296,738B738,84,75,08:15:00,2018-11-30,3:07,business,36G,589
2493,7663021,FR1115,4296,738B738,76,5,11:15:00,2018-12-23,3:07,economy,2E,189
2494,7663021,BE2100,2421,AT7AT72,98,48,21:00:00,2018-12-28,1:09,economy,10A,47
2494,7663021,BE2230,2421,AT7AT72,62,102,22:30:00,2019-01-17,1:09,business,25H,447
2495,7086849,VS2245,5347,319A319,14,9,22:45:00,2013-04-22,1:59,business,44A,507
2495,7086849,VS0645,5347,319A319,36,67,06:45:00,2013-05-01,1:59,business,36B,507
2496,7086849,DL1145,2009,CR7CRJ7,21,35,11:45:00,2013-05-19,0:57,economy,9J,32
2496,7086849,DL0830,2009,CR7CRJ7,20,15,08:30:00,2013-06-09,0:57,economy,4C,32
2497,7086849,UA1600,5209,CR7CRJ7,42,10,16:00:00,2014-09-26,2:10,economy,3D,120
2497,7086849,UA1730,5209,CR7CRJ7,25,18,17:30:00,2014-10-23,2:10,economy,6B,120
2498,7086849,US1145,5265,E70E170,89,74,11:45:00,2017-04-04,2:17,economy,9A,129
2498,7086849,US2000,5265,E70E170,50,100,20:00:00,2017-05-04,2:17,business,22E,529
2499,7086849,AB2045,214,332A332,64,29,20:45:00,2018-11-07,9:57,business,13G,1084
2499,7086849,AB1615,214,332A332,22,24,16:15:00,2018-11-21,9:57,business,36C,1084
2500,3416708,TU2200,4870,319A319,65,67,22:00:00,2010-04-20,4:58,business,13J,723
2500,3416708,TU0600,4870,319A319,105,78,06:00:00,2010-05-12,4:58,economy,9B,323
2501,3416708,UG0645,5085,AT7AT72,25,75,06:45:00,2017-01-30,0:54,economy,2B,29
2501,3416708,UG1600,5085,ATRAT46,32,20,16:00:00,2017-02-20,0:54,business,15F,429
2502,3416708,TU1315,4870,319A319,75,23,13:15:00,2017-06-30,3:04,business,24B,586
2502,3416708,TU0700,4870,319A319,87,27,07:00:00,2017-07-06,3:04,economy,6B,186
2503,3416708,TU1215,4870,320A320,32,91,12:15:00,2018-08-30,5:13,economy,1H,341
2503,3416708,TU1415,4870,320A320,105,59,14:15:00,2018-09-09,5:13,business,36F,741
2504,9301289,TK1545,4951,320A320,98,19,15:45:00,2018-11-27,1:34,economy,2C,77
2504,9301289,TK1615,4951,319A319,46,17,16:15:00,2018-12-24,1:34,business,22F,477
2505,9301289,TK0730,4951,738B738,4,85,07:30:00,2018-12-31,1:02,economy,10J,38
2505,9301289,TK0945,4951,738B738,92,105,09:45:00,2019-01-27,1:02,economy,3G,38
2506,3590043,TR1345,4936,320A320,70,69,13:45:00,2011-08-22,4:27,business,38C,686
2506,3590043,TR0615,4936,320A320,48,17,06:15:00,2011-09-13,4:27,business,39J,686
2507,3590043,AI1930,218,CR7CRJ7,97,80,19:30:00,2012-02-01,1:56,economy,5G,103
2507,3590043,AI1000,218,CR7CRJ7,43,32,10:00:00,2012-03-01,1:56,business,11J,503
2508,3590043,S20915,241,738B738,14,82,09:15:00,2017-04-11,2:10,business,11E,521
2508,3590043,S21015,241,738B738,100,64,10:15:00,2017-05-06,2:10,business,43A,521
2509,3590043,AI1045,218,ATRAT46,99,2,10:45:00,2018-11-02,1:12,economy,2C,51
2509,3590043,AI0945,218,ATRAT46,58,8,09:45:00,2018-11-13,1:12,economy,7H,51
2510,3590043,OZ0800,28,77LB77L,65,90,08:00:00,2018-12-27,5:09,business,42D,737
2510,3590043,OZ1230,28,77LB77L,70,64,12:30:00,2019-01-05,5:09,economy,3A,337
2511,9946335,Y40845,5325,320A320,50,85,08:45:00,2011-01-12,2:09,business,17I,520
2511,9946335,Y42230,5325,320A320,5,39,22:30:00,2011-01-23,2:09,economy,2E,120
2512,7197520,AR1330,412,E90E190,48,51,13:30:00,2013-12-22,3:13,economy,3F,196
2512,7197520,AR1330,412,E90E190,93,102,13:30:00,2014-01-16,3:13,business,25F,596
2513,7197520,AR2230,412,E90E190,23,77,22:30:00,2018-03-16,2:05,economy,10C,115
2513,7197520,AR1930,412,E90E190,18,86,19:30:00,2018-03-28,2:05,economy,2D,115
2514,7197520,LA0715,3200,320A320,4,22,07:15:00,2018-10-31,1:48,business,24D,494
2514,7197520,LA1530,3200,320A320,52,60,15:30:00,2018-11-28,1:48,business,43G,494
2515,7197520,8R1515,5188,SF3SF34,13,93,15:15:00,2018-12-09,1:00,economy,10A,36
2515,7197520,8R1400,5188,SF3SF34,18,56,14:00:00,2018-12-19,1:00,economy,8H,36
2516,7197520,AR1045,412,737,4,57,10:45:00,2018-12-31,1:40,economy,7D,84
2516,7197520,AR1815,412,737,97,90,18:15:00,2019-01-31,1:40,economy,5I,84
2517,7833581,IR0730,2922,M82MD82,3,6,07:30:00,2014-03-03,1:25,economy,9C,66
2517,7833581,IR0830,2922,M82MD82,29,60,08:30:00,2014-03-29,1:25,economy,10I,66
2518,7833581,J21715,197,E90E190,30,24,17:15:00,2017-06-13,1:01,business,24A,437
2518,7833581,J21430,197,E90E190,8,92,14:30:00,2017-07-08,1:01,business,32E,437
2519,7833581,Y92000,3148,TU3T134,54,51,20:00:00,2017-12-28,1:48,economy,6C,94
2519,7833581,IR0800,2922,M82MD82,73,13,08:00:00,2018-01-13,1:48,economy,10D,94
2520,7775109,4U2000,2548,319A319,60,3,20:00:00,2012-09-26,1:11,economy,10F,50
2520,7775109,4U0730,2548,319A319,85,44,07:30:00,2012-10-25,1:11,economy,8D,50
2521,7775109,4U2230,2548,319A319,9,69,22:30:00,2018-05-18,1:06,business,36J,443
2521,7775109,4U1630,2548,319A319,2,77,16:30:00,2018-06-11,1:06,economy,10E,43
2522,7775109,W61615,5461,320A320,63,88,16:15:00,2018-12-08,1:41,business,12D,485
2522,7775109,W61315,5461,320A320,5,36,13:15:00,2018-12-17,1:41,economy,1G,85
2523,7775109,FR1800,4296,738B738,2,81,18:00:00,2018-12-23,4:30,economy,5J,290
2523,7775109,FR1730,4296,738B738,85,37,17:30:00,2019-01-12,4:30,economy,4J,290
2524,1694342,W30830,20976,738B738,31,41,08:30:00,2013-08-11,1:02,economy,3B,39
2524,1694342,W30800,20976,73GB737,68,87,08:00:00,2013-08-28,1:02,economy,5D,39
2525,1694342,UA0830,5209,333A333,32,36,08:30:00,2017-04-13,6:32,business,40A,837
2525,1694342,UA1815,5209,333A333,102,51,18:15:00,2017-05-10,6:32,economy,5H,437
2526,1694342,W31700,20976,73GB737,105,24,17:00:00,2017-11-16,1:13,business,44I,452
2526,1694342,W32230,20976,73GB737,93,95,22:30:00,2017-12-16,1:13,business,13D,452
2527,1694342,W31300,20976,CR9CRJ9,62,64,13:00:00,2018-02-08,0:53,business,27E,427
2527,1694342,W32015,20976,CR9CRJ9,40,99,20:15:00,2018-03-09,0:53,economy,1B,27
2528,1694342,W32215,20976,DH4DH8D,74,79,22:15:00,2018-05-26,1:00,business,11C,437
2528,1694342,W31415,20976,DH4DH8D,60,35,14:15:00,2018-06-17,1:00,economy,2G,37
